Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
S. 1401,https://www.congress.gov/bill/118th-congress/senate-bill/1401,118,Introduced in Senate,IS,Federal Prison Oversight Act,https://www.congress.gov/118/bills/s1401/generated/BILLS-118s1401is.html,https://www.congress.gov/118/bills/s1401/BILLS-118s1401is.pdf
S. 938,https://www.congress.gov/bill/118th-congress/senate-bill/938,118,Introduced in Senate,IS,"Water Affordability, Transparency, Equity, and Reliability Act of 2023",https://www.congress.gov/118/bills/s938/generated/BILLS-118s938is.html,https://www.congress.gov/118/bills/s938/BILLS-118s938is.pdf
S. 1049,https://www.congress.gov/bill/118th-congress/senate-bill/1049,118,Introduced in Senate,IS,REAADI for Disasters Act,https://www.congress.gov/118/bills/s1049/generated/BILLS-118s1049is.html,https://www.congress.gov/118/bills/s1049/BILLS-118s1049is.pdf
S. 2221,https://www.congress.gov/bill/118th-congress/senate-bill/2221,118,Introduced in Senate,IS,Equal Dignity for Married Taxpayers Act of 2023,https://www.congress.gov/118/bills/s2221/generated/BILLS-118s2221is.html,https://www.congress.gov/118/bills/s2221/BILLS-118s2221is.pdf
S. 1502,https://www.congress.gov/bill/118th-congress/senate-bill/1502,118,Introduced in Senate,IS,Teachers LEAD Act of 2023,https://www.congress.gov/118/bills/s1502/generated/BILLS-118s1502is.html,https://www.congress.gov/118/bills/s1502/BILLS-118s1502is.pdf
S.Res. 319,https://www.congress.gov/bill/118th-congress/senate-resolution/319,118,Introduced in Senate,IS,A resolution declaring racism a public health crisis.,https://www.congress.gov/118/bills/sres319/generated/BILLS-118sres319is.html,https://www.congress.gov/118/bills/sres319/BILLS-118sres319is.pdf
S. 1251,https://www.congress.gov/bill/118th-congress/senate-bill/1251,118,Introduced in Senate,IS,First Step Implementation Act of 2023,https://www.congress.gov/118/bills/s1251/generated/BILLS-118s1251is.html,https://www.congress.gov/118/bills/s1251/BILLS-118s1251is.pdf
S. 2649,https://www.congress.gov/bill/118th-congress/senate-bill/2649,118,Introduced in Senate,IS,Making Community Care Work for Veterans Act of 2023,https://www.congress.gov/118/bills/s2649/generated/BILLS-118s2649is.html,https://www.congress.gov/118/bills/s2649/BILLS-118s2649is.pdf
S. 2645,https://www.congress.gov/bill/118th-congress/senate-bill/2645,118,Introduced in Senate,IS,Preventing HEAT Illness and Deaths Act of 2023,https://www.congress.gov/118/bills/s2645/generated/BILLS-118s2645is.html,https://www.congress.gov/118/bills/s2645/BILLS-118s2645is.pdf
S. 1785,https://www.congress.gov/bill/118th-congress/senate-bill/1785,118,Introduced in Senate,IS,Stop Fentanyl Overdoses Act of 2023,https://www.congress.gov/118/bills/s1785/generated/BILLS-118s1785is.html,https://www.congress.gov/118/bills/s1785/BILLS-118s1785is.pdf
S. 1349,https://www.congress.gov/bill/118th-congress/senate-bill/1349,118,Introduced in Senate,IS,College Transparency Act,https://www.congress.gov/118/bills/s1349/generated/BILLS-118s1349is.html,https://www.congress.gov/118/bills/s1349/BILLS-118s1349is.pdf
S. 1187,https://www.congress.gov/bill/118th-congress/senate-bill/1187,118,Introduced in Senate,IS,Fairness to Freedom Act of 2023,https://www.congress.gov/118/bills/s1187/generated/BILLS-118s1187is.html,https://www.congress.gov/118/bills/s1187/BILLS-118s1187is.pdf
S. 1298,https://www.congress.gov/bill/118th-congress/senate-bill/1298,118,Introduced in Senate,IS,Supporting Our Direct Care Workforce and Family Caregivers Act,https://www.congress.gov/118/bills/s1298/generated/BILLS-118s1298is.html,https://www.congress.gov/118/bills/s1298/BILLS-118s1298is.pdf
S. 979,https://www.congress.gov/bill/118th-congress/senate-bill/979,118,Introduced in Senate,IS,H–1B and L–1 Visa Reform Act of 2023,https://www.congress.gov/118/bills/s979/generated/BILLS-118s979is.html,https://www.congress.gov/118/bills/s979/BILLS-118s979is.pdf
S. 2184,https://www.congress.gov/bill/118th-congress/senate-bill/2184,118,Introduced in Senate,IS,Women’s Business Centers Improvement Act of 2023,https://www.congress.gov/118/bills/s2184/generated/BILLS-118s2184is.html,https://www.congress.gov/118/bills/s2184/BILLS-118s2184is.pdf
S. 2363,https://www.congress.gov/bill/118th-congress/senate-bill/2363,118,Introduced in Senate,IS,Youth Apprenticeship Advancement Act,https://www.congress.gov/118/bills/s2363/generated/BILLS-118s2363is.html,https://www.congress.gov/118/bills/s2363/BILLS-118s2363is.pdf
S. 2419,https://www.congress.gov/bill/118th-congress/senate-bill/2419,118,Introduced in Senate,IS,No Robot Bosses Act,https://www.congress.gov/118/bills/s2419/generated/BILLS-118s2419is.html,https://www.congress.gov/118/bills/s2419/BILLS-118s2419is.pdf
S. 2984,https://www.congress.gov/bill/118th-congress/senate-bill/2984,118,Introduced in Senate,IS,Websites and Software Applications Accessibility Act of 2023,https://www.congress.gov/118/bills/s2984/generated/BILLS-118s2984is.html,https://www.congress.gov/118/bills/s2984/BILLS-118s2984is.pdf
S. 2892,https://www.congress.gov/bill/118th-congress/senate-bill/2892,118,Introduced in Senate,IS,Algorithmic Accountability Act of 2023,https://www.congress.gov/118/bills/s2892/generated/BILLS-118s2892is.html,https://www.congress.gov/118/bills/s2892/BILLS-118s2892is.pdf
S. 1418,https://www.congress.gov/bill/118th-congress/senate-bill/1418,118,Introduced in Senate,IS,Children and Teens’ Online Privacy Protection Act,https://www.congress.gov/118/bills/s1418/generated/BILLS-118s1418is.html,https://www.congress.gov/118/bills/s1418/BILLS-118s1418is.pdf
S. 1908,https://www.congress.gov/bill/118th-congress/senate-bill/1908,118,Introduced in Senate,IS,Judicial Ethics and Anti-Corruption Act of 2023,https://www.congress.gov/118/bills/s1908/generated/BILLS-118s1908is.html,https://www.congress.gov/118/bills/s1908/BILLS-118s1908is.pdf
S. 1714,https://www.congress.gov/bill/118th-congress/senate-bill/1714,118,Introduced in Senate,IS,FAMILY Act,https://www.congress.gov/118/bills/s1714/generated/BILLS-118s1714is.html,https://www.congress.gov/118/bills/s1714/BILLS-118s1714is.pdf
S. 2988,https://www.congress.gov/bill/118th-congress/senate-bill/2988,118,Introduced in Senate,IS,Green New Deal for Public Schools Act of 2023,https://www.congress.gov/118/bills/s2988/generated/BILLS-118s2988is.html,https://www.congress.gov/118/bills/s2988/BILLS-118s2988is.pdf
S. 779,https://www.congress.gov/bill/118th-congress/senate-bill/779,118,Introduced in Senate,IS,ACTION for National Service Act,https://www.congress.gov/118/bills/s779/generated/BILLS-118s779is.html,https://www.congress.gov/118/bills/s779/BILLS-118s779is.pdf
S. 2785,https://www.congress.gov/bill/118th-congress/senate-bill/2785,118,Introduced in Senate,IS,Higher Wages for American Workers Act of 2023,https://www.congress.gov/118/bills/s2785/generated/BILLS-118s2785is.html,https://www.congress.gov/118/bills/s2785/BILLS-118s2785is.pdf
S. 2494,https://www.congress.gov/bill/118th-congress/senate-bill/2494,118,Introduced in Senate,IS,"Communications, Video, and Technology Accessibility Act of 2023",https://www.congress.gov/118/bills/s2494/generated/BILLS-118s2494is.html,https://www.congress.gov/118/bills/s2494/BILLS-118s2494is.pdf
S. 2043,https://www.congress.gov/bill/118th-congress/senate-bill/2043,118,Reported to Senate,RS,Department of State Authorization Act of 2023,https://www.congress.gov/118/bills/s2043/generated/BILLS-118s2043rs.html,https://www.congress.gov/118/bills/s2043/BILLS-118s2043rs.pdf
S. 2597,https://www.congress.gov/bill/118th-congress/senate-bill/2597,118,Introduced in Senate,IS,Digital Consumer Protection Commission Act of 2023,https://www.congress.gov/118/bills/s2597/generated/BILLS-118s2597is.html,https://www.congress.gov/118/bills/s2597/BILLS-118s2597is.pdf
S. 3128,https://www.congress.gov/bill/118th-congress/senate-bill/3128,118,Introduced in Senate,IS,Protecting Unaccompanied Children Act,https://www.congress.gov/118/bills/s3128/generated/BILLS-118s3128is.html,https://www.congress.gov/118/bills/s3128/BILLS-118s3128is.pdf
S. 1972,https://www.congress.gov/bill/118th-congress/senate-bill/1972,118,Introduced in Senate,IS,Lowering Education Costs and Debt Act,https://www.congress.gov/118/bills/s1972/generated/BILLS-118s1972is.html,https://www.congress.gov/118/bills/s1972/BILLS-118s1972is.pdf
S. 2122,https://www.congress.gov/bill/118th-congress/senate-bill/2122,118,Introduced in Senate,IS,National Apprenticeship Act of 2023,https://www.congress.gov/118/bills/s2122/generated/BILLS-118s2122is.html,https://www.congress.gov/118/bills/s2122/BILLS-118s2122is.pdf
S. 1341,https://www.congress.gov/bill/118th-congress/senate-bill/1341,118,Introduced in Senate,IS,EDUCATORS for America Act,https://www.congress.gov/118/bills/s1341/generated/BILLS-118s1341is.html,https://www.congress.gov/118/bills/s1341/BILLS-118s1341is.pdf
S. 2693,https://www.congress.gov/bill/118th-congress/senate-bill/2693,118,Introduced in Senate,IS,Family Violence Prevention and Services Improvement Act of 2023,https://www.congress.gov/118/bills/s2693/generated/BILLS-118s2693is.html,https://www.congress.gov/118/bills/s2693/BILLS-118s2693is.pdf
S. 2824,https://www.congress.gov/bill/118th-congress/senate-bill/2824,118,Introduced in Senate,IS,Secure the Border Act of 2023,https://www.congress.gov/118/bills/s2824/generated/BILLS-118s2824is.html,https://www.congress.gov/118/bills/s2824/BILLS-118s2824is.pdf
S. 1354,https://www.congress.gov/bill/118th-congress/senate-bill/1354,118,Introduced in Senate,IS,Child Care for Working Families Act,https://www.congress.gov/118/bills/s1354/generated/BILLS-118s1354is.html,https://www.congress.gov/118/bills/s1354/BILLS-118s1354is.pdf
S. 1016,https://www.congress.gov/bill/118th-congress/senate-bill/1016,118,Introduced in Senate,IS,Agriculture Resilience Act of 2023,https://www.congress.gov/118/bills/s1016/generated/BILLS-118s1016is.html,https://www.congress.gov/118/bills/s1016/BILLS-118s1016is.pdf
S. 2344,https://www.congress.gov/bill/118th-congress/senate-bill/2344,118,Introduced in Senate,IS,Freedom to Vote Act,https://www.congress.gov/118/bills/s2344/generated/BILLS-118s2344is.html,https://www.congress.gov/118/bills/s2344/BILLS-118s2344is.pdf
S. 1,https://www.congress.gov/bill/118th-congress/senate-bill/1,118,Introduced in Senate,IS,Freedom to Vote Act,https://www.congress.gov/118/bills/s1/generated/BILLS-118s1is.html,https://www.congress.gov/118/bills/s1/BILLS-118s1is.pdf
S. 2226,https://www.congress.gov/bill/118th-congress/senate-bill/2226,118,Reported to Senate,RS,National Defense Authorization Act for Fiscal Year 2024,https://www.congress.gov/118/bills/s2226/generated/BILLS-118s2226rs.html,https://www.congress.gov/118/bills/s2226/BILLS-118s2226rs.pdf
S. 680,https://www.congress.gov/bill/118th-congress/senate-bill/680,118,Introduced in Senate,IS,DASH Act,https://www.congress.gov/118/bills/s680/generated/BILLS-118s680is.html,https://www.congress.gov/118/bills/s680/BILLS-118s680is.pdf
S. 2226,https://www.congress.gov/bill/118th-congress/senate-bill/2226,118,Engrossed in Senate,ES,National Defense Authorization Act for Fiscal Year 2024,https://www.congress.gov/118/bills/s2226/generated/BILLS-118s2226es.html,https://www.congress.gov/118/bills/s2226/BILLS-118s2226es.pdf
S. 2226,https://www.congress.gov/bill/118th-congress/senate-bill/2226,118,Printed as Passed,PAP,National Defense Authorization Act for Fiscal Year 2024,https://www.congress.gov/118/bills/s2226/generated/BILLS-118s2226pap.html,https://www.congress.gov/118/bills/s2226/BILLS-118s2226pap.pdf
